,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,prediction_label,prediction_score
613,1.1059709,-0.6377978,0.6225891,0.6822927,-0.6693805,1.1521436,-0.11564396,1.8544044,-2.1649916,0.97347075,1.6002127,-1.6256604,0.3270072,-0.17650717,-2.0823495,-1.0340078,-0.38176942,-1.6847928,-0.47029853,-0.31599194,1.3404856,-1.0243666,0.28610483,-1.7002565,-0.7430575,0.39142323,0.28272837,-1.973634,-1.7668169,-0.6588124,0,1.0
614,0.55179775,-0.5770775,0.5013953,1.2256652,0.8468711,-0.51409024,1.1133567,-0.21645997,2.0043805,-0.88082796,-0.2089529,0.16646862,1.2784252,-0.10717623,-0.63698167,-1.7138363,0.37263167,-0.15820488,-0.45046908,-0.28019124,-0.07060978,0.27432483,0.073219135,1.0931505,0.093740545,-1.2003595,1.5449462,-0.9901695,-0.8752007,0.5082267,0,1.0
615,-1.3392422,-1.1501443,1.8371576,-1.6217467,-1.0701556,2.2949884,2.2382405,0.17635241,1.9906384,1.3699303,1.5894381,0.5672691,-1.6009876,0.99046606,0.2505818,0.45274,0.5711954,-0.12041608,0.71149945,-0.0197521,2.151179,-2.3720984,-1.8058469,0.1722621,1.4788921,0.083848245,-0.11428075,-1.0893704,-1.7668169,-0.8239164,0,1.0
616,-1.4654055,0.94568294,-0.6780547,-0.06472252,-0.5043166,-0.9792916,-0.78056985,-0.69266313,-0.5831551,-0.12240808,0.6316901,2.0107477,-1.1127529,1.304815,1.1278402,-0.7506967,1.5924093,0.74473435,-1.0227025,0.81632996,0.554669,-0.24325387,-0.54598755,0.66734535,0.78371704,-0.019749777,-1.1388874,-0.31667876,-0.07021449,0.535592,0,1.0
617,-1.6235867,0.8755034,-0.63324,-0.47679314,-0.0658704,-0.45784995,0.17848171,-0.5309859,0.6735665,0.40863696,0.049416486,0.015157194,0.106924005,-2.7425416,0.31166124,-0.24827904,-0.044842996,-0.061983313,-0.31912038,0.6813066,-0.8200999,-0.71062416,-1.1745279,0.5740589,-0.610644,-0.22613354,1.6821065,-0.62772715,-0.42487448,-0.13120928,0,1.0
618,-0.8519249,-0.4954857,1.2166779,0.53010076,1.0510132,-0.105379686,-0.07212654,0.42088124,0.89941114,0.4062118,-0.73212737,-0.06639885,-1.1555308,0.7008942,1.5240438,-0.644772,-1.4731543,1.9717189,-0.44841325,0.5552246,-0.08336756,-0.16166121,0.37844816,0.22936252,0.57817525,-0.6643781,-0.59254736,1.6144191,1.255357,-0.32021233,1,1.0
619,0.4456248,-1.0731144,1.2818636,0.02646443,-0.04580016,-0.6609571,-0.8550496,0.14625797,1.9062793,-0.8040381,-0.49845257,-0.3742432,1.000192,-0.01352048,0.33463502,0.9902232,-0.038455866,0.22665624,-1.0992749,-0.68896556,-0.13850132,-0.16205199,-0.49674827,0.8821406,1.0361942,-0.9190034,0.103953145,1.1688375,-0.45308712,0.051955823,1,0.7448
620,1.1491866,-0.87596744,0.6387235,0.30071265,-0.32954726,1.4382677,-1.5939102,0.97292316,-0.35496303,-1.0197713,-1.1051058,1.0966475,0.5426393,-1.0756247,-1.313148,-0.33586818,0.9086707,0.31135678,0.9887052,-0.68770117,-0.76229054,0.09522542,-0.18787062,-1.9862951,0.7556256,0.8087378,0.4366749,-0.5826369,0.06915523,-0.8461735,1,1.0
621,0.7340337,0.814395,0.1345946,0.17441356,1.8175102,-0.2702216,0.029662438,-0.031776667,0.18961069,-0.6878573,1.0450474,0.36926442,0.9379167,-1.0156535,-0.16098109,-1.4352208,0.4867613,-0.80604917,-0.117390476,-0.4188612,-0.5330031,-0.46344346,-0.78271335,0.5168824,0.8461595,0.41742578,-0.42224327,-0.15067315,-0.05560366,-0.21129842,1,1.0
622,1.0379539,0.9561854,-0.27527142,-0.41168267,-0.103977636,-0.6583526,-0.95206314,-0.2507456,-0.112224504,-0.061931875,0.3032842,0.6697189,0.33336955,-2.1270518,0.4527415,0.5354304,0.54859227,-0.7994481,0.5536794,0.25408223,-0.7371471,0.61469936,0.5414074,0.07196283,0.9973021,0.33364832,2.095658,-0.7444554,-0.42436966,-0.81899065,1,1.0
623,0.524425,1.0342386,-1.552164,-0.03873121,-1.8970621,-1.7922573,-0.22712915,-1.5374489,0.0056848656,1.5228616,-1.1594449,-1.9552999,1.0634371,-0.29153392,-1.3662221,-0.3554635,-2.5465152,0.668878,2.1154556,1.2841563,-1.6992383,-0.87865347,0.41699278,-0.8732021,-0.13725902,1.6264515,-1.0053512,0.8510282,0.049587563,-0.39519328,0,1.0
624,0.9009243,0.60821754,-1.3765136,-1.5109909,-1.0160512,-0.37173322,-0.712432,0.7781247,-1.0504689,0.88865983,-1.5363226,-1.4014654,1.2675267,0.50023746,-0.5029248,0.37912175,-1.1100496,-0.32025644,-0.28624877,1.7974014,2.0890656,0.29196766,-0.37923414,-2.1241708,-0.6306658,1.467021,-0.022732634,-0.45612594,0.33162558,2.1643522,0,1.0
625,-0.9808255,-0.028466549,0.57254076,1.3177005,-0.45630613,-0.046603255,-1.0275077,0.8761193,-1.2217278,0.6863268,-0.8704856,0.49894738,-1.1992186,1.4890369,0.80762076,0.21050192,0.08052482,0.20424455,-0.12377039,-0.14169008,0.12081899,-0.58676225,-0.24244492,0.053519107,1.2463797,-1.294848,1.4745734,-1.6096537,-1.7668169,-0.7080699,0,1.0
626,1.1781353,-0.7717408,0.028898995,1.0479444,-1.4845114,-0.7695386,-0.19769947,-0.18118612,1.1290451,-1.7802215,-0.18109137,0.1711615,0.9887965,0.61738116,-0.32436845,-0.22067612,-0.4425993,-1.2061893,2.2868855,-1.1961786,-1.1186864,-0.8070676,-1.0781708,0.32693022,0.010706799,-0.3233066,1.4676095,-1.1131521,-0.65313405,0.3613662,0,1.0
627,0.754107,-0.20865567,0.9612231,-1.314641,-0.6199652,1.5492673,-0.71044636,0.6745097,0.016561346,-0.37778372,-0.91297984,0.52430934,0.8038541,0.47742823,-2.6860247,-0.05527224,1.9522401,0.33063528,1.9090716,-0.37438288,0.73963743,-0.6151038,-0.57365954,-0.8503948,-1.7666956,-0.29189685,0.78850985,1.8951602,0.36017105,-0.8417951,1,1.0
628,0.57377887,0.19460663,-1.6462947,1.3398747,-0.98705494,1.0031291,0.060747225,2.614032,-2.1649916,1.9213037,2.3404846,0.094652094,-1.0802922,-0.08305254,-2.6860247,1.815297,0.2245313,-2.4925458,-1.2422029,1.3598114,1.3401233,-0.6001181,2.7209132,-1.859313,-0.13152549,-2.6261075,-1.4340078,-1.973634,-1.7668169,0.32560888,0,0.7597
629,0.6607909,0.73824114,-0.75334674,0.2184976,0.26920238,-0.69237804,0.9362689,-1.0400091,1.1310483,0.37387022,0.041545283,0.6999803,0.7373471,-1.6630262,-0.12584549,0.61948717,0.0032106985,-0.18328004,-0.14588581,-0.7972515,-0.38226295,1.0558429,1.1959056,-0.001124454,-0.46209425,-0.16187344,1.1551663,-0.043596998,-0.12269172,0.56113297,1,1.0
630,0.90996563,-0.3012019,0.798155,1.0792866,0.9316724,0.7102393,0.37835678,0.8546056,0.38365746,-1.0931779,0.24778208,-0.14027946,1.118033,0.013847468,-0.6450406,-2.242854,0.9433477,-1.6369355,0.023793025,-0.9375254,-0.44969437,-0.3466645,-0.6043135,0.6969723,-0.07304368,-2.0731938,-1.1117883,0.91296065,1.7068168,-0.51377624,0,0.5151
631,0.7967421,0.97100896,0.21108603,-0.5261833,0.36376536,-0.17952646,-1.1095567,0.2162599,-0.63638306,-0.23797949,-0.18675876,-0.5402552,0.58710617,-0.2828811,-0.67119324,1.1242591,0.562497,-0.29090357,-0.25247627,-0.1906613,-0.3640707,-0.7899793,-1.1909711,0.82564336,0.57931346,0.17246108,0.1411561,-0.26896855,0.04139924,-0.83650446,1,1.0
632,-1.5986193,0.80847186,-0.190834,-0.43234625,0.06838587,0.5698271,1.4764943,-0.43264106,1.253936,-0.37965512,0.08164507,1.6614766,1.2193649,-0.87493044,0.34166294,1.544473,-0.8994296,0.48658562,-2.2870083,-1.6878846,-0.96116924,-0.09261759,-0.13533112,1.4199375,-1.8580695,-0.7103127,0.36370623,0.09919312,-0.38065776,-0.8273827,0,1.0
633,0.8639297,0.9072818,0.040563397,-0.63737386,0.6337219,-0.0018971275,-0.5181411,0.23251037,0.018112712,-0.33652872,0.4864124,0.2155599,0.21528271,-2.3724656,0.75282687,0.3798836,0.6511165,-1.1772733,0.3382974,0.4132289,-0.8291671,-1.3889376,-2.3853054,1.0616568,-0.2559175,0.0899359,-1.6700495,-0.19732898,-0.13103665,-0.3654563,0,1.0
634,0.85812336,-0.7455634,0.9821102,0.71549773,-1.0244023,-0.3479903,-0.96849954,0.41648376,0.832425,-0.49154013,-0.97786576,-0.29387283,0.9871363,0.12979999,-0.22674313,0.6042529,0.25760913,-0.39858183,-1.1782235,-1.5298,-0.41941702,0.41223016,0.3010064,0.59538484,1.131485,-1.4343351,1.3349485,0.006975357,0.94665825,-0.8273827,1,1.0
635,-1.0754688,0.92573166,0.13537227,-0.027178744,1.0139623,-0.21293257,-0.42605206,-0.043196082,-0.6220092,1.2142018,-0.5418463,-0.2999965,-0.8239856,1.342053,0.8633897,-1.3343955,-0.6197596,0.6899973,-0.10730752,-0.18014641,-0.61831474,-0.4804136,0.08736085,-0.33714432,0.6237741,1.4458948,-0.6880838,-0.019140469,-0.1079602,-0.6701234,0,1.0
636,0.7866225,-0.41338408,1.3091646,0.047787525,0.36903322,1.2168018,-0.562275,1.6113927,-1.4799896,-0.27984357,-0.25120193,-0.21264918,-0.30209374,-1.2286901,-2.6114132,1.3304936,0.20266749,1.2838261,0.79963017,-1.1223052,-0.19424011,0.47372872,0.8030439,-0.9449642,-0.21097891,-1.0894434,-0.9253451,-1.973634,-1.7668169,-0.8417951,0,1.0
637,0.993328,-2.8386724,0.9421605,-1.2299746,-2.6863005,-2.3703706,-1.286921,-2.2461767,2.1095533,-0.33107498,-1.0605471,0.059746135,1.7659621,0.18525952,0.7968916,0.07825809,-0.3271367,-0.363843,2.433985,-2.0937731,-2.2402139,-0.14358053,-0.07175818,-0.61047095,0.92751133,1.0816841,-0.80898017,-1.973634,-1.7668169,-0.029410353,0,1.0
638,0.36864942,-0.5556756,0.8644092,1.0333802,0.036193162,1.0561411,-0.8623447,1.7162488,-1.1742469,-0.67060184,-0.38501275,-1.0789982,0.5652953,-0.22396205,-0.63379395,-0.64264166,-0.46338832,-0.8894634,-0.44165143,-0.6304681,-0.3851319,0.16247538,0.45200893,-2.2834878,0.72137856,1.6158296,-0.7837546,-1.6684498,-1.7668169,-0.8417951,0,1.0
639,0.5740277,-1.0909868,-0.46920213,2.0777872,-1.14951,0.6245906,0.19637087,0.89135665,-2.1649916,0.89181525,1.0631126,0.43050197,0.24457787,-1.3365016,-1.7696398,-0.2989591,0.55526465,-2.0825996,0.70562625,-0.109886445,-1.1988066,2.3073282,0.47843122,-2.297925,0.13461794,-0.37664372,1.6396238,-1.973634,-1.7668169,0.94607157,0,1.0
640,0.8202163,-2.8386724,-2.4006145,1.6740694,1.0458463,2.2949884,-2.4261842,-2.5820868,0.22310446,0.47164503,-0.15464738,-0.852425,1.1815226,-0.37885612,-1.0410879,-1.0647408,-0.95451695,0.24183336,-1.3040425,-0.77808464,-2.2402139,-0.76618606,0.33587635,-2.297925,1.3118614,0.8966763,-0.77784985,1.05181,1.9312016,0.056334272,1,1.0
641,1.053465,1.0837889,-1.2635194,0.16910051,-1.1605119,-1.8089786,-0.5365507,-1.642221,-0.19912395,-1.8377851,2.149515,0.83019435,0.5186196,0.4029137,-0.8386339,0.015783697,-0.049354747,-0.05972995,1.067827,-0.2805552,-0.94902575,0.5080609,1.1770159,0.06091396,0.9442787,0.44204423,-0.20079638,0.22284912,-0.049687486,-0.42255858,0,1.0
642,1.151509,0.7114021,-1.3743018,0.16688536,-0.44451255,-1.5701694,-0.45606178,-0.83601516,-0.3436753,-0.80410784,0.71385837,0.06170227,0.6244735,0.7727194,-0.9828624,1.2573277,1.1912795,0.34840244,-1.871236,-0.4602312,1.7391608,2.3073282,2.2448885,-0.71218145,1.2144017,0.25159186,-0.19937609,0.029439822,0.43970948,2.1643522,0,1.0
643,1.0299078,-0.20745756,0.49815267,0.4998679,0.32201317,0.40061197,1.4309891,1.3895025,-0.4776358,-0.39450508,0.07997478,-1.7760067,0.16590741,0.37662214,-0.80808634,1.7232372,0.15146619,-1.3330001,0.6928589,0.46013847,0.43008703,0.93673444,1.5754998,-0.98411554,-2.2822018,-0.84956735,-0.35726383,-0.30638874,-1.4321848,1.8983842,0,1.0
644,0.9693561,0.9232979,0.123566404,-0.6733136,0.544097,0.1665239,-0.43459213,0.2962439,-0.34452873,-0.50882155,0.38308135,0.48271605,1.070858,-0.29071686,0.17556114,0.1949233,0.38815436,-1.3895186,0.66171503,0.10876037,-0.32525924,0.49631855,0.48231643,-0.5612461,0.0031134773,1.3528485,-0.6872232,-0.07234535,-0.18410501,-0.4552145,1,1.0
645,-0.79386157,-0.83934176,1.0106963,1.0710009,0.0028189984,-0.88497055,0.33387646,-1.2615752,2.1095533,0.37667248,-1.2438053,1.6368198,-0.27979067,1.9472244,1.4853754,-0.10885539,0.85156095,0.27520335,1.1459978,-0.9832895,-0.9763287,1.7045163,2.1164742,0.37895882,0.3825123,-2.2249556,0.55769217,-1.5400233,-0.13048081,-0.7916253,0,1.0
646,0.12884784,-0.16708523,0.7953697,1.098223,0.6006205,0.8697414,-0.18106711,0.97295356,-0.85106546,0.3410564,-0.43364233,0.30513543,-1.3070219,1.3537487,1.1432747,0.6441937,-0.77681255,0.61682266,-0.08251285,-0.074689,0.15836544,-0.11432335,0.47057107,-0.33720168,0.01774216,-1.1114827,-0.92711073,-0.23390605,-1.2068576,-0.76882094,0,1.0
647,0.48552263,0.78633726,-0.18335441,-0.47433737,0.83580583,0.04774091,0.20453961,0.1679843,0.13663435,-0.24176186,0.18945208,0.5823945,1.2980784,-0.672208,-0.0751916,-0.8712336,-0.634841,-0.2619929,-0.46342945,-0.06279088,-0.26487902,0.19905469,0.20787656,-0.37491673,0.022228265,1.1233127,-0.7034881,0.03221551,-0.11464214,0.4483879,1,1.0
648,1.0240186,-0.9241995,-1.028577,1.2014095,1.0524689,-0.803949,0.2910015,1.0249434,0.2771065,-0.32653967,-0.60209894,-0.6026721,0.6422182,-0.279286,-0.5900122,0.93788743,-0.6005751,0.07775269,0.1005904,-0.34829587,2.151179,2.3059723,1.9422959,2.2820106,1.027268,-1.3369263,-0.5618044,0.53299534,1.9312016,2.1643522,1,1.0
649,0.6759704,-0.2829346,-0.42115727,0.8657102,-1.6169268,-0.15221372,0.55257285,-0.18186459,0.52629876,-1.2897582,0.21144418,0.27855244,0.42846984,0.32888663,-0.92565876,-0.114823855,2.0517476,-0.9535902,-0.5632222,-0.17556323,0.7503135,2.3073282,2.6314676,-0.25965783,-1.1074561,-1.0525672,-0.48111507,0.8264962,1.2844876,0.41682658,0,0.5014
650,0.44711787,0.6182116,-0.49485907,-0.630457,0.73991144,0.65852803,1.8974375,-0.09232413,1.2404935,-0.2466587,-0.02095617,1.2441907,1.4745269,-0.7891754,0.05099744,0.03646103,-1.7922679,1.0074806,-2.319939,-1.5972959,-0.3118561,0.62728983,0.77967185,-0.10791382,-1.777922,0.48911515,-0.5199513,0.3226348,-0.1500196,1.3109423,0,1.0
651,1.1770569,0.002716613,1.2666751,-1.3009492,0.426694,0.7395944,-0.71579397,0.96001315,0.31138873,-0.85163605,0.13415116,-1.7234703,0.47788593,0.06283541,0.33093914,0.6403526,-0.2676688,-0.70448214,0.29387814,0.9410022,-0.12329427,0.6917452,0.9642343,0.027617622,-0.780351,-1.7092675,-0.7550608,1.8951602,1.4856186,-0.8191731,0,0.7558
652,-1.187531,-0.7606016,0.3998168,2.1168396,0.278793,0.4272958,-0.2095228,0.26964256,0.13015577,0.7497231,-1.5677521,0.22303663,-0.750724,1.5652975,0.5571049,-1.2577442,-0.5908348,0.7399029,-0.3373751,-1.8377318,-0.23537545,0.5947853,1.2036082,-0.9749286,1.0311924,0.98024714,-0.72172815,0.2444333,0.54981816,-0.58364904,0,1.0
653,0.71495575,1.0932927,-0.3526777,-1.0248516,-0.6400572,-0.33514324,-1.4173924,0.2121622,-1.3374208,-1.402952,0.97743434,-0.46858728,0.51322824,0.8319995,-0.5412876,0.24861364,0.78336865,0.16246484,-2.107822,0.8528422,0.5141769,1.0074329,1.1486418,-0.65142417,0.8163142,1.6750817,-0.22323275,-0.26152724,-0.22182249,-0.40395018,0,1.0
654,-1.0689158,-0.6734366,0.4523654,0.6247511,-1.4881886,-0.8513955,-0.96764976,-0.23127604,0.7300601,2.0433834,-2.316536,-0.51768476,-1.183417,0.2973964,1.1506512,-0.4239315,-0.8007537,1.0255938,0.76104546,0.67867476,-0.532304,0.3788305,1.0453247,-0.8054226,0.6483683,-0.28819582,-0.041068714,0.52121115,0.91975087,-0.5685069,1,1.0
655,0.12337329,0.71419066,-0.09345022,-0.9228758,0.779937,0.81983906,0.78588146,0.31896287,0.31163758,0.68126154,-0.4901922,1.018479,-1.3712869,-0.20212433,2.1382265,1.1869237,-1.8645036,2.187869,-2.3729446,-2.5730305,-0.9064478,0.3615991,0.65193343,0.09315303,-1.2667958,0.6132259,-0.49925327,-0.040678825,-0.23428403,0.78169733,0,1.0
656,-0.6740852,0.95830137,-0.16456963,-0.053945996,-0.06353663,-0.44371006,-0.36802977,-0.5700087,-0.1375956,1.0091403,-0.2723253,1.3659991,-1.0822065,0.4780613,1.5386623,-0.10830393,0.98582256,-0.30906412,0.791094,0.28279662,-0.4847884,-0.90616226,-1.078549,0.77899647,-0.081991084,-0.40616804,1.4355772,-0.7508362,-0.36571056,-0.7144552,0,1.0
657,0.58514273,-0.18262485,0.23271994,0.6112423,-0.76943856,-0.40020698,0.70511144,-1.4822563,-2.1649916,0.11392607,-1.9137826,-1.8802854,1.250234,0.4539973,-0.87109125,-1.1270298,0.6514545,-0.8588192,-0.5843524,-0.31677234,2.151179,-2.3720984,-0.22418402,-0.66384405,-0.6683379,1.9582701,1.7626133,-0.26712036,1.8636001,-0.116067156,0,1.0
658,0.06547585,-0.08011549,-2.4006145,0.030110579,-0.8506061,-2.2136185,1.4376963,-1.0384476,1.00449,2.6133182,-2.316536,1.1252086,-0.26969272,-0.42271385,0.65790683,-1.1867032,-2.193994,2.1636775,0.65618956,0.9369407,2.151179,1.8465174,1.3170074,-2.297925,-0.46903467,0.29662162,-1.140179,0.06936593,1.0970488,2.1643522,0,1.0
659,-1.0189813,0.32067528,-2.4006145,-0.17515601,-0.5241173,-1.6773292,1.0885534,-1.0708759,0.36828658,2.6133182,-2.316536,-2.0363553,-1.3429105,0.09657782,0.13022861,-1.2991323,-0.69581926,0.9168817,1.3725617,1.773252,2.151179,0.6261959,0.24124295,-2.297925,-1.718604,0.85058177,0.5725542,-0.31871024,0.6922488,2.1643522,0,1.0
660,-0.8622104,0.9778901,-0.17664045,-0.28801227,-0.14900208,-0.117525935,0.029794665,-0.57682496,-0.19732589,0.961589,-0.28669065,1.0212092,-0.8621024,1.4584289,1.2390944,-0.14617734,1.0899265,-0.68542325,1.2373328,0.32882926,-0.14705384,-0.00039399083,0.26440036,-0.41035107,-0.89731956,0.39156926,2.045988,-0.7085587,-0.4367729,-0.58729774,0,1.0
661,-0.68777156,0.75355345,-0.4064188,0.586211,0.54330444,-0.17346163,1.7386646,-1.2093114,1.2192911,1.530138,-0.8539265,0.88204825,-0.6999715,0.9457556,0.83103436,0.5116297,-1.4936812,2.27088,-2.425795,-2.3825686,-0.97011524,-0.092213,0.6703704,1.1496127,-1.162209,-0.6591728,0.71029955,0.2669396,-0.1707943,-0.49608004,0,1.0
662,0.31639242,-1.122214,-0.47284672,0.8940617,-0.86665636,-0.59993184,0.94549125,-0.455797,-0.02708872,-1.0468764,1.6057223,0.41971755,-0.09291208,-0.4242059,-0.8878306,1.3321015,1.3290204,-0.026886523,-0.27038068,2.1781561,-0.3893562,1.844495,2.269954,-1.6559546,-1.0745679,0.07167855,0.17977394,-1.973634,1.9312016,0.94607157,0,1.0
663,-1.6030985,-0.24793433,0.43826467,0.27356905,-1.7775314,0.62671435,-0.7295941,1.3498503,-0.47577456,0.2535418,-1.1112144,0.9126043,1.0085801,-1.0480618,0.021272125,0.46523473,-0.8066951,-0.99733514,0.29151872,-0.150857,-0.13188969,0.7284664,1.4100533,-1.039323,-0.0032532043,-0.45135316,-1.6639584,1.4756669,-0.611309,-0.8417951,1,1.0
664,-1.2027934,-0.5328016,0.095752835,0.971607,-1.3186933,0.4411863,-0.8079078,1.1391652,-0.8913289,1.3936689,-1.5032619,-0.8933071,-2.0139549,-0.5566373,0.7888574,-1.9683849,0.54497766,-0.1893609,-0.41797552,-1.2973793,-0.9767922,-1.3833724,-1.4718248,-0.09421801,-0.05046567,-1.0821358,1.5833403,-1.973634,-1.4922215,-0.039079428,0,1.0
665,-1.6570975,-0.61750823,1.2006127,1.7277021,2.0988853,-0.5281651,1.1639962,-0.5467955,2.0822814,-0.8308265,0.51387036,-1.4738823,0.27497917,-0.90204483,-0.47042692,0.14089054,-0.6943311,1.0057087,-0.41380924,1.1484531,0.21690455,-0.20697956,-0.022636972,-0.307372,0.10289784,-0.32027575,0.43549782,1.5631562,0.7386714,-0.86003864,1,1.0
666,-0.3552345,-0.27183342,0.65512866,1.9086851,0.55381405,-0.15335605,0.3214255,0.1174981,0.23094966,0.91192275,-1.2147003,0.13120432,-0.7975975,1.6134105,0.503451,-0.7264241,-0.60074675,0.8728787,-0.23362519,-0.8768125,-0.4096243,-0.016222753,0.6367745,-0.12610778,0.59788454,-0.72864753,-0.98960453,0.64542663,0.5204814,-0.67760324,0,1.0
667,-1.4887967,-0.7802163,0.6489682,0.7037208,-0.22550091,0.13590607,-0.62782884,1.3760632,-0.9182667,-0.46544197,0.9004039,1.1036434,1.0724075,-0.09528044,-0.49675086,0.15826538,0.2737803,-1.3008893,0.053175822,0.34410125,0.39239106,-0.7317332,-0.49650607,-0.06833641,0.9291536,-0.894837,-0.050126847,-0.07647933,-0.17722322,0.78169733,0,0.5038
668,-0.4290579,-0.18688998,0.97759265,0.6019496,0.060387358,0.22063066,-0.9874737,0.83081365,-0.3784589,0.60185754,-0.9123247,0.037178986,-1.8708935,0.15919755,0.89455783,0.24752945,0.47037792,0.80488336,0.4550297,-0.30630344,-0.008570811,-1.266691,-1.4048997,0.35478893,0.40211225,-0.8714685,0.02737752,1.2206442,0.7045028,-0.6777857,1,1.0
669,-1.7456026,0.9063895,-0.10015557,-0.3104282,0.48700842,-0.32241994,-0.68768555,0.21542248,-0.6189826,0.0028761148,-0.1283665,-0.94447935,1.1176689,0.27555126,-0.6245865,-0.36354876,-0.39898828,-0.30944842,-0.906882,0.31763464,-0.062147997,-0.47833526,-0.5319455,0.100313455,0.77534753,0.7928998,0.4698833,-0.26798457,-0.06837345,-0.11515498,1,1.0
670,1.1577302,-0.919129,-1.0680894,1.1786888,-0.56001365,0.3908476,0.29365695,-0.24351133,0.86037886,-1.2420597,0.23182915,-0.1647198,0.51039314,-0.81876785,-0.42988145,-0.8127636,-1.4820912,-0.83852077,2.3777885,-2.1395729,-0.63301045,0.30927438,0.41305444,0.80678815,-0.66217107,0.2284334,-0.73670065,0.349285,0.9948401,1.3200641,0,1.0
671,0.4736611,0.91985595,-1.8242556,0.7830172,-1.0562165,-1.9197581,1.386005,-2.5752902,1.0878003,-1.17041,1.726132,0.7050473,0.991434,0.77634203,-1.6401801,-0.6006175,-0.9636299,0.98679924,0.030065743,-0.84634966,-0.76546955,0.7775547,1.8881414,-0.028674401,-0.40879467,-0.003504681,0.06507325,0.7206314,0.058375243,0.39201537,0,1.0
672,-0.91678995,0.86637855,0.4080324,-0.06753863,1.6644558,0.43388966,0.55103207,-0.13397841,0.2391897,0.06317496,0.72442293,1.3476288,-1.1904607,0.43015215,1.7678994,-0.6088435,0.9176805,-0.24975418,0.15987265,-1.2972884,-0.8575329,-0.99232376,-1.2538002,0.8476297,-0.78582406,-0.0025075732,-0.5757146,-0.29088432,-0.23963398,-0.67304236,0,1.0
673,0.78131384,-0.5537081,1.3576283,-0.30413863,-0.2475248,0.41545263,-0.54168826,0.57572085,0.5583804,-0.67394626,-0.50596416,-1.3561113,0.588735,0.50370026,-0.7867264,0.85698086,0.8116729,-0.54091465,0.1980008,0.34525153,0.082593605,-0.59321517,-1.1213338,0.05008112,-0.8851023,-0.38644806,0.14904273,-1.086201,0.04345033,-0.8239164,0,1.0
674,-1.068667,0.8368837,-0.28598914,1.0365945,1.0973582,-0.9101385,0.74275255,-1.351903,0.5608074,1.8126603,-0.59158885,-0.29501683,-1.0364021,0.9549861,0.4734844,-0.39069092,-0.09518802,0.67331856,0.3352499,-1.2119502,-0.7506856,0.43570498,1.334982,-0.10493386,0.07472638,0.535898,-0.40444258,0.42967933,0.07687805,-0.6064534,0,1.0
675,-0.12580137,-0.73336697,0.57343644,0.5590034,-1.1649513,-0.6344542,-0.8780564,-0.18654498,0.4413521,0.075184494,-0.2960491,-0.53813106,-1.8685265,0.6552755,0.7731575,-2.0216904,0.95606357,1.5257726,-1.5796747,0.27762327,-0.3383708,-0.0031554932,0.13861264,-0.22983724,0.54614127,0.049736097,-0.92539316,-0.63462704,0.6585449,-0.76882094,0,1.0
676,1.00295,0.98489594,-0.7265786,-0.3145545,-0.7176403,-0.81823707,-0.41631797,-0.748788,0.034801345,-1.12109,1.122398,1.197021,0.4173192,-0.89504075,-0.1266188,0.3618741,1.2445302,0.21964961,-1.7906486,0.6395229,0.061618026,0.4252975,0.11012509,0.7906215,0.33652863,0.029969407,-0.8674447,-0.052904643,-0.18476829,-0.3519561,1,1.0
677,1.151509,0.7959735,-0.1430017,-0.4643048,0.82803714,0.08666949,0.21792263,0.17911397,0.10746213,-0.27592337,0.18301997,0.624202,1.4041142,-0.43770504,-0.1344761,-0.9032684,-0.6504433,-0.2848633,-0.5064318,-0.061623227,-0.2494994,0.19516231,0.24871011,-0.36040595,0.057244066,1.1530463,-0.7050056,0.05128663,-0.11973834,0.32579133,1,1.0
678,-1.4479035,0.2569481,0.62402683,0.41636437,0.030868875,0.1596771,-0.13623235,-0.06467594,-2.1649916,0.3754508,-0.52248305,1.4859006,-0.67192966,1.3089793,1.5662527,-0.5574313,0.6797618,-0.324811,0.5371413,0.0608516,-0.77667916,1.5609348,-1.8538227,-0.093542024,-0.14893475,1.5989124,0.22244625,-2.6461394e-05,0.9827412,-0.8239164,0,1.0
679,1.0416034,-1.4119807,0.9471425,-1.5752215,-0.5205831,2.2949884,2.2382405,0.9879436,-0.17127536,0.29254398,2.3404846,-0.39841986,0.1073598,-0.37325233,-0.9520144,1.4819989,-0.37859148,-1.7134303,0.551354,1.106323,0.3018934,-0.050682213,0.6015952,-1.0033078,1.761705,-0.70676047,-1.0893289,-1.973634,-1.7668169,-0.31820554,0,1.0
680,1.1700894,0.6377172,-1.2567836,-0.17872411,0.086166374,-1.0537043,0.03437707,-0.36573696,-0.041156407,0.7780092,-0.52938485,-1.6865506,0.61314845,-0.6020432,-0.87522364,-0.25614914,0.082997754,-0.32303235,-0.35887796,0.81743926,1.2776444,-0.2196485,-0.90833044,-0.6538615,-0.13523042,-0.078976035,1.8213093,-0.6397501,0.2510054,2.1643522,0,1.0
681,-1.0748881,0.8954876,-0.13832967,0.3630217,0.68996274,-0.5228331,0.03494464,-0.5305209,-0.15792872,1.4973397,-0.786259,0.090332106,-0.52054137,1.458476,0.50213516,-1.6258913,-1.1412269,1.5445204,-1.1645281,-0.35440964,-0.67082405,-0.6227221,0.13739233,0.29731506,0.73090583,0.6252267,0.9306063,-0.17308787,-0.21975213,-0.8598562,0,1.0
